like_count,text,video_id,public,tokens,word_count,sentiment
0,Muito bom!,c3Ns-AgD-Vg,True,['bom'],1,0.0
0,👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽,c3Ns-AgD-Vg,True,[],0,0.0
0,Oie Boa tarde amei sou nova por aqui totalmente não uso maquiagem só  usei no meu casamento mesmo assim muito pouco e vendo seu vídeo me interessei em começar a me cuidar com mais frequência levanta auto-estima Continue obg 🥰😘,c3Ns-AgD-Vg,True,"['vie', 'boa', 'tarde', 'amei', 'nova', 'aqui', 'totalmente', 'uso', 'maquinem', 's', 'usei', 'casamento', 'assim', 'pouco', 'vendo', 'interessei', 'comera', 'cuidar', 'freqüncia', 'levanta', 'autoestima', 'continue', 'ob']",23,0.0
0,Eu fui a poucos dias atrás de bases escuras pra mim oque recebi da vendedora depois de dizer que estou a muito tempo atras de uma base foi um 'acho que você nunca vai achar um tom de base para sua pele então',c3Ns-AgD-Vg,True,"['poucos', 'dias', 'atos', 'bases', 'escuras', 'pra', 'mim', 'oque', 'recebi', 'vendedor', 'dizer', 'tempo', 'auras', 'base', 'acho', 'nunca', 'vai', 'achar', 'tom', 'base', 'pele', 'ento']",22,-0.8
1015,"A preocupação dessas marcas nunca foi vender para negras, só coloca que tem para cumprir tabela "" ooh a marca não e racista "" kkkk só que eh sim ! Será que eles acham que não temos dindin pra comprar ? 
Uma marca voltada pra nós eh Negra Rosa, nunca decepciona",c3Ns-AgD-Vg,True,"['preocupado', 'dessas', 'marcas', 'nunca', 'vender', 'negras', 's', 'coloca', 'cumprir', 'tabela', 'oh', 'marca', 'artista', 'kkkk', 's', 'eh', 'sim', 'acham', 'dindinho', 'pra', 'comprar', 'marca', 'voltada', 'pra', 'eh', 'negra', 'rosa', 'nunca', 'decepciona']",29,0.0
0,Gosto mto de vc e do seu canal mas minha irmã e minha mlr amiga conseguiu achar a do tom delas aqui em Campinas,c3Ns-AgD-Vg,True,"['gosto', 'máo', 'vá', 'canal', 'irá', 'mar', 'amiga', 'conseguiu', 'achar', 'tom', 'aqui', 'campinas']",12,0.0
1,Eu apoio a Camila lançar uma marca de makes😍😍,c3Ns-AgD-Vg,True,"['apoio', 'camisa', 'lançar', 'marca', 'males']",5,0.0
2,"Amei o vídeo,inclusive minha mãe é negra e tem uma enorme dificuldade em encontrar base e toda vez uma vendedora fala que ela tem que misturar dois tons de base kkkk. Ainda existe a carência de produtos bons para o público de pele negra",c3Ns-AgD-Vg,True,"['amei', 'vdeoinclusive', 'negra', 'enorme', 'dificuldade', 'encontrar', 'base', 'toda', 'vez', 'vendedor', 'fala', 'misturar', 'dois', 'tons', 'base', 'kkkk', 'ainda', 'existe', 'carícia', 'produtos', 'bons', 'público', 'pele', 'negra']",24,-0.8
0,Amei o cabelo.,c3Ns-AgD-Vg,True,"['amei', 'cabelo']",2,0.0
3,E cadê os preskits para as blogueiras negras emm Boca Rosa Beauty??? Arrasou na resenha 😍,c3Ns-AgD-Vg,True,"['ca', 'prestito', 'fogueiras', 'negras', 'boca', 'rosa', 'beauté', 'arrasou', 'resenha']",9,0.0
0,https://youtu.be/WDA1P1Ro23U,c3Ns-AgD-Vg,True,['httpsyoutubewdaprou'],1,0.0
0,Essa Bianca é treta 👌,c3Ns-AgD-Vg,True,"['branca', 'trata']",2,0.0
2,"Eu cheguei no seu canal agora e achei sua pele tão linda , eu fiquei completamente apaixonada por sua pele 💕💖",c3Ns-AgD-Vg,True,"['cheguei', 'canal', 'agora', 'achei', 'pele', 'to', 'linda', 'fiquei', 'completamente', 'apaixonada', 'pele']",11,0.0
3,"Olha, eu acho que você está fazendo muito drama.",c3Ns-AgD-Vg,True,"['olha', 'acho', 'est', 'fazendo', 'drama']",5,0.0
0,"Parabéns pala iniciativa e por mais pessoas como você!!! Espero que alguma marca fabricante de maquiagem  tenha a iniciativa utilizar seu nome como logo para divulgação da marca... Foi super transparente nas percepções da base! Sucesso para você!!! E cobra, mesmo, os produtos nas lojas!!! Joga no twitter os nomes das lojas que não encontrou o produto no seu tom de pele!!! Vamos abrir a boca para o mundo! Abraços!",c3Ns-AgD-Vg,True,"['parabéns', 'pala', 'iniciativa', 'pessoas', 'espero', 'alguma', 'marca', 'fabricante', 'maquinem', 'iniciativa', 'utilizar', 'nome', 'logo', 'divulgar', 'marca', 'super', 'transparente', 'percebes', 'base', 'sucesso', 'cobra', 'produtos', 'lojas', 'joga', 'twitter', 'nomes', 'lojas', 'encontrou', 'produto', 'tom', 'pele', 'vamos', 'abrir', 'boca', 'mundo', 'abraços']",36,-0.33333333333333337
0,Só a avon mesmo pra ter todos esses tons das brasileiras,c3Ns-AgD-Vg,True,"['s', 'avoz', 'pra', 'ter', 'todos', 'tons', 'brasileiras']",7,0.0
0,Legal o video,c3Ns-AgD-Vg,True,"['legal', 'vidro']",2,0.2
0,"MARAVILHOSA , VERDADEIRA !! AMO HAHAHAHAH 👏🏾👏🏾👏🏾👏🏾
#TOCANSADA",c3Ns-AgD-Vg,True,"['maravilhosa', 'verdadeira', 'amo', 'hahahahah', 'cansada']",5,0.0
0,q clickbait do krl kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,c3Ns-AgD-Vg,True,"['q', 'clickbait', 'sra', 'kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk']",4,0.0
0,Ela é linda,c3Ns-AgD-Vg,True,['linda'],1,0.0
0,"Eu acho isso muito ruim, toda vez que vou comprar base ou pó nunca tem a cor certa da minha pele",c3Ns-AgD-Vg,True,"['acho', 'ruim', 'toda', 'vez', 'vou', 'comprar', 'base', 'p', 'nunca', 'cor', 'certa', 'pele']",12,-0.8
0,"Nunca tinha parado pra pensar nisso, q vacilo",c3Ns-AgD-Vg,True,"['nunca', 'parado', 'pra', 'pensar', 'nisso', 'q', 'vacilo']",7,0.0
0,Mulher sua pele é  linda de mais com ou sem base ! Eu seria um nojo com uma pele perfeita  dessa,c3Ns-AgD-Vg,True,"['mulher', 'pele', 'linda', 'base', 'nojo', 'pele', 'perfeita', 'dessa']",8,-1.0
1,"Mano parem de achar que tudo é racismo , ninguém é obrigado a adivinhar a cor da pele da pessoa pra fazer uma base da cor certa",c3Ns-AgD-Vg,True,"['mano', 'parem', 'achar', 'tudo', 'realismo', 'ninguem', 'obrigado', 'adivinhar', 'cor', 'pele', 'pessoa', 'pra', 'fazer', 'base', 'cor', 'certa']",16,-0.8
0,Ficou linda em vc.. Perfeita!,c3Ns-AgD-Vg,True,"['ficou', 'linda', 'vá', 'perfeita']",4,0.0
1,eu acabei de passar 18 minutos vendo um vídeo sobre maquiagem e eu nem uso maquiagem,c3Ns-AgD-Vg,True,"['acabei', 'passar', 'minutos', 'vendo', 'sobre', 'maquinem', 'uso', 'maquinem']",8,0.0
0,Bfuf,c3Ns-AgD-Vg,True,[],0,0.0
0,Que cabelo bonito que você tem😍😍💞💕,c3Ns-AgD-Vg,True,"['cabelo', 'bonito']",2,0.0
0,não perfermo feminidade e não uso maquiagem desde os 15.... mas sl apareceu p mim e to assistindo até o fim kkkkkkkkkkkk,c3Ns-AgD-Vg,True,"['perfeito', 'feminidade', 'uso', 'maquinem', 'desde', 'apareceu', 'p', 'mim', 'to', 'assistindo', 'at', 'fim', 'kkkkkkkkkkkk']",13,0.0
0,As bases gringas valorizam mais as peles negras,c3Ns-AgD-Vg,True,"['bases', 'seringas', 'vaporizam', 'peles', 'negras']",5,0.0
0,"Maybelline é a melhor para negras, sem dúvidas, só uso ela é 98 a 110",c3Ns-AgD-Vg,True,"['maybelline', 'melhor', 'negras', 'dívidas', 's', 'uso']",6,0.0
0,"Adorei o 
Vamo testar na nossa cara
E taca água na cara kkk amei kkkk",c3Ns-AgD-Vg,True,"['adorei', 'vamo', 'testar', 'cara', 'taba', 'rua', 'cara', 'k', 'amei', 'kkkk']",10,0.0
0,A Dior também tem muita seleção de cores. Pode ser que seja uma boa escolha. 😘,c3Ns-AgD-Vg,True,"['dor', 'tambem', 'muita', 'selo', 'cores', 'pode', 'boa', 'escolha']",8,0.0
0,Eu amei a base!  Nem sempre tenho a sorte de encontrar meu tom de pele e nao fico me achando excluída e só esperar um pouco que depois vem p lojas.  No final ela mostra várias marcas com base de pele negra e depois reclama q não tem p ela.  Aff!,c3Ns-AgD-Vg,True,"['amei', 'base', 'sempre', 'sorte', 'encontrar', 'tom', 'pele', 'fico', 'achando', 'excluía', 's', 'esperar', 'pouco', 'vem', 'p', 'lojas', 'final', 'mostra', 'frias', 'marcas', 'base', 'pele', 'negra', 'reclama', 'q', 'p', 'off']",27,-0.6666666666666666
0,Meu deus se o senhor tivesse me dado uma pele dessa eu nem ia precisar de make 😔.. cheguei agr e já virei fã ♥️,c3Ns-AgD-Vg,True,"['deus', 'senhor', 'dado', 'pele', 'dessa', 'ia', 'precisar', 'make', 'cheguei', 'ar', 'j', 'virei', 'f']",13,0.0
0,"Porque que o YouTube me recomenda esse canal  ? Minha opinião é que eu não gosto desse canal . Nada contra a Youtuber aí , mas não gosto do canal",c3Ns-AgD-Vg,True,"['porque', 'youtube', 'recomenda', 'canal', 'opinião', 'gosto', 'desse', 'canal', 'nada', 'contra', 'youtuber', 'gosto', 'canal']",13,0.0
1,13:50 tem um gato miando Brasil? kkkkkkkkk',c3Ns-AgD-Vg,True,"['gato', 'miando', 'brasil', 'kkkkkkkkk']",4,0.0
0,Kkkkkk eu também arranco todas que vem na blusa,c3Ns-AgD-Vg,True,"['kkkkkk', 'tambem', 'arranco', 'todas', 'vem', 'blusa']",6,0.0
1,Com uma pele maravilhosa dessa não precisa nem de base 😍,c3Ns-AgD-Vg,True,"['pele', 'maravilhosa', 'dessa', 'precisa', 'base']",5,-0.8
0,Minha pele nem é tão escuro e para encontrar base é um C*,c3Ns-AgD-Vg,True,"['pele', 'to', 'escuro', 'encontrar', 'base', 'c']",6,-0.8
3,Sinceramente não sei pq vc tá procurando essa base se sua pele já é perfeita sem.,c3Ns-AgD-Vg,True,"['sinceramente', 'sei', 'pa', 'vá', 't', 'procurando', 'base', 'pele', 'j', 'perfeita']",10,-0.8
0,Essa argola dela tá me irritando,c3Ns-AgD-Vg,True,"['argola', 't', 'irritando']",3,0.0
1,na minha cidade consegui achar todos os tons até a base Aline (Balneário Camboriú - SC),c3Ns-AgD-Vg,True,"['cidade', 'consegui', 'achar', 'todos', 'tons', 'at', 'base', 'ali', 'balseiro', 'tamboril', 'sc']",11,-0.8
0,Já testou as bases da Mary kay?,c3Ns-AgD-Vg,True,"['j', 'bases', 'mar', 'day']",4,0.0
0,"Tem de usar a da Rihanna,  tem todos os tons para a nossa pele.",c3Ns-AgD-Vg,True,"['usar', 'rihanna', 'todos', 'tons', 'pele']",5,0.0
0,Eu achei que ficou do tom dela sim,c3Ns-AgD-Vg,True,"['achei', 'ficou', 'tom', 'sim']",4,0.0
0,"Oiii boa tarde galera!!!!!!!Não gosto de ficar mendigando nos vídeos de outra pessoas.....Mais eu queria muito creser  aqui no YouTube....Iniciei meu canal agora..,😢😢😢😢😢Quem poder estar dando uma olhadinha no meu canal e ajudar dando um like e se escrevendo eu super agradeço e fico grata!😊Tenho mine meta de bater 80 escritos!Sua inscrição ajudaria muito...........",c3Ns-AgD-Vg,True,"['ouvi', 'boa', 'tarde', 'galeras', 'gosto', 'ficar', 'mendigando', 'vamos', 'outra', 'pessoasmais', 'queria', 'crescer', 'aqui', 'youtubeiniciei', 'canal', 'agoraquem', 'poder', 'dando', 'olhadelha', 'canal', 'ajudar', 'dando', 'lixe', 'escrevendo', 'super', 'agrado', 'fico', 'gratatenho', 'mina', 'meta', 'bater', 'escritossua', 'inscriço', 'ajudaria']",34,0.3333333333333333
11,"Querida! A base da Mary Kay TimeWise3D tem seis tons de pele negra!! Não precisa ficar atrás dessas blogueirinhas, quando se tem uma empresa de 50 anos que sempre está a favor da diversidade! Tenho certeza que você vai encontrar o seu tom, só na Mary Kay controla por 12 horas a oleosidade, é matte, tem 26 tons.",c3Ns-AgD-Vg,True,"['querida', 'base', 'mar', 'day', 'timewised', 'seis', 'tons', 'pele', 'negra', 'precisa', 'ficar', 'atos', 'dessas', 'blogueirinhas', 'empresa', 'anos', 'sempre', 'est', 'favor', 'diversidade', 'certeza', 'vai', 'encontrar', 'tom', 's', 'mar', 'day', 'contra', 'horas', 'ociosidade', 'mate', 'tons']",32,-1.0
0,;^;,c3Ns-AgD-Vg,True,[],0,0.0
0,Começo**,c3Ns-AgD-Vg,True,[],0,0.0
0,"É primeira vez que venho no seu canal
E manoo amei vc tou comentando no comepo do video pq vc me defini na vida no jeito de falar kk
Eu amei vc 
Eu amei o video
E principalmemte que amei seu cabelo😻😻😻😻😻😻",c3Ns-AgD-Vg,True,"['primeira', 'vez', 'venho', 'canal', 'mando', 'amei', 'vá', 'tou', 'comentando', 'começo', 'vidro', 'pa', 'vá', 'defini', 'vida', 'jeito', 'falar', 'k', 'amei', 'vá', 'amei', 'vidro', 'principalmente', 'amei', 'cabelo']",25,0.0
0,Ganhou uma inscrita!,c3Ns-AgD-Vg,True,"['ganhou', 'inscrita']",2,0.0
1,"Testa a base da marimaria...Na marca dela tem varios tons de pele escura, la vc encontra base de verdade",c3Ns-AgD-Vg,True,"['testa', 'base', 'marimariana', 'marca', 'vários', 'tons', 'pele', 'escura', 'la', 'vá', 'encontra', 'base', 'verdade']",13,-0.8
0,"Camila😍
Vc é muito linda e se parece MUITO com a minha filha mais velha q tbm se chama Camila😍",c3Ns-AgD-Vg,True,"['camisa', 'vá', 'linda', 'parece', 'filha', 'velha', 'q', 'tom', 'chama', 'camisa']",10,0.0
1,"Amei seu conteúdo, espero que cresça ainda mais, você é linda e amei a transparência que você tem para falar a vdd sobre os produtos.🥰",c3Ns-AgD-Vg,True,"['amei', 'contudo', 'espero', 'creia', 'ainda', 'linda', 'amei', 'transparência', 'falar', 'sobre', 'produtos']",11,0.0
0,Nossa não entendo de maquiagem mas na sua pele tanto uma qnt a outra ficou lindaa como sempre 😍😍,c3Ns-AgD-Vg,True,"['entendo', 'maquinem', 'pele', 'tanto', 'qne', 'outra', 'ficou', 'lindas', 'sempre']",9,0.0
0,Affs,c3Ns-AgD-Vg,True,[],0,0.0
0,"Essas coisas de produto esgotado muitas vezes é mais um jogo de venda mesmo. A Kylie Jenner faz isso com os produtos dela. Tem vídeos que explicam esse tipo de negócio, é bem interessante.",c3Ns-AgD-Vg,True,"['coisas', 'produto', 'esgotado', 'muitas', 'vezes', 'jogo', 'venda', 'kulis', 'pender', 'faz', 'produtos', 'vamos', 'explicam', 'tipo', 'negócio', 'bem', 'interessante']",17,0.0
1,"Considerações da Camilla:
APESAR DA DIFICULDADE...
🤣🤣🤣",c3Ns-AgD-Vg,True,"['consideraçes', 'camisa', 'apesar', 'dificuldade']",4,0.0
1,❤️💚,c3Ns-AgD-Vg,True,[],0,0.0
0,Assistam a incrível história sobre emoções! https://youtu.be/PRbohQ9H9tM,c3Ns-AgD-Vg,True,"['assistiam', 'incrivel', 'histeria', 'sobre', 'emoçes', 'httpsyoutubeprbohqhtm']",6,0.0
1,"Sério eu querendo conhecer a base da boca Rosa e a fulana começa a falar sem parar da vontade de dizer, para de falar e mostra logo a textura da base e a cobertura, fez um discurso.",c3Ns-AgD-Vg,True,"['seio', 'querendo', 'conhecer', 'base', 'boca', 'rosa', 'fulano', 'comia', 'falar', 'parar', 'vontade', 'dizer', 'falar', 'mostra', 'logo', 'ventura', 'base', 'cobertura', 'fez', 'discurso']",20,-0.8
1,"15:57 finei kkkkkk, preta maravilhosa ❤️",c3Ns-AgD-Vg,True,"['fixei', 'kkkkkk', 'preta', 'maravilhosa']",4,0.0
1,"Mora no interior do Ceará e onde eu moro raramente eu acho base da minha cor, tenho que ir pra outro município pra achar e as vezes nem acho, e olha que eu não sou muito morena ☹️",c3Ns-AgD-Vg,True,"['mora', 'interior', 'cear', 'onde', 'moro', 'raramente', 'acho', 'base', 'cor', 'ir', 'pra', 'outro', 'município', 'pra', 'achar', 'vezes', 'acho', 'olha', 'morena']",19,-0.8
0,Vamos testar mesmo na água  😂😂😂😂,c3Ns-AgD-Vg,True,"['vamos', 'testar', 'rua']",3,0.0
0,Nossa fala muito ...desanima,c3Ns-AgD-Vg,True,"['fala', 'desanima']",2,0.0
0,"Uma negra com uma pele boa dessa querendo base ! 0 defeitos

Se puder me Poupar, me poupe",c3Ns-AgD-Vg,True,"['negra', 'pele', 'boa', 'dessa', 'querendo', 'base', 'defeitos', 'puder', 'poupar', 'poupe']",10,-1.0
0,Eu Fico Chocadaaa Com A Beleza Da Camilla❤❤❤❤,c3Ns-AgD-Vg,True,"['fico', 'chocada', 'beleza', 'camisa']",4,0.0
0,Eu achei que a base ficou do tom dela...,c3Ns-AgD-Vg,True,"['achei', 'base', 'ficou', 'tom']",4,-0.8
0,Gente ela tem apele super linda eo cabelo maravilhoso,c3Ns-AgD-Vg,True,"['gente', 'pele', 'super', 'linda', 'eo', 'cabelo', 'maravilhoso']",7,0.3333333333333333
0,Mulher chata cara aff,c3Ns-AgD-Vg,True,"['mulher', 'chata', 'cara', 'off']",4,0.0
0,Kkklkk adoro a sinceridade dela,c3Ns-AgD-Vg,True,"['kkklkk', 'adoro', 'sinceridade']",3,0.0
0,Para nós maquiadores encontrar base para pele negra que seja boa e não acinzentar ou fique mais clara do que realmente é ou q até ficam esverdeadas e tão difícil,c3Ns-AgD-Vg,True,"['maquiadores', 'encontrar', 'base', 'pele', 'negra', 'boa', 'cinzentas', 'fique', 'clara', 'realmente', 'q', 'at', 'ficam', 'esverdeadas', 'to', 'difícil']",16,-0.8
0,"Mano,tu é aquele tipo de pessoa a é meio né amada e um pouco do tipo caguei e andei kkkkkkkkk amooooo",c3Ns-AgD-Vg,True,"['mandou', 'tipo', 'pessoa', 'meio', 'n', 'amada', 'pouco', 'tipo', 'paguei', 'andei', 'kkkkkkkkk', 'amoroso']",12,0.0
0,"Ola meus amores vao la no meu canal com dicas de make , dicas de pele cuidados , o que fazer com espinhas ,  e muitos conteudos legais beijos que deus abencoe todos voces 💙 #fé",c3Ns-AgD-Vg,True,"['amores', 'la', 'canal', 'dias', 'make', 'dias', 'pele', 'cuidados', 'fazer', 'espinhas', 'muitos', 'contudo', 'legais', 'beijos', 'deus', 'abençoe', 'todos', 'f']",18,0.0
0,"Meu sonho de princesa é a Camilla lançar a base dela, namorallll",c3Ns-AgD-Vg,True,"['sonho', 'princesa', 'camisa', 'lançar', 'base', 'namorallll']",6,-0.8
5,Faz sobre as novas bases da mary kay (3D time wise)!!! Se eu não me engano tem 13 tons diferentes para pele negra!!!,c3Ns-AgD-Vg,True,"['faz', 'sobre', 'novas', 'bases', 'mar', 'day', 'd', 'time', 'mise', 'engano', 'tons', 'diferentes', 'pele', 'negra']",14,1.0
0,Meu deus seu cabelo é lindo demais ! Fiquei o vídeo inteiro vidrada nele,c3Ns-AgD-Vg,True,"['deus', 'cabelo', 'lindo', 'demais', 'fiquei', 'inteiro', 'vidrada', 'nele']",8,0.0
0,Essa boca rosa vei... kkkkkk que piada,c3Ns-AgD-Vg,True,"['boca', 'rosa', 'vez', 'kkkkkk', 'piada']",5,0.0
0,"Acho que na verdade as cores são bem parecidas, o que faz vc achar  q ia ficar acinzentada é a embalagem q é de plastico e consequentemente mais grosso. Repara que no fundo é ate clarinho. Já nas outras, é vidro, então permite que vc veja bem a cor da base.",c3Ns-AgD-Vg,True,"['acho', 'verdade', 'cores', 'so', 'bem', 'parecidas', 'faz', 'vá', 'achar', 'q', 'ia', 'ficar', 'acinzentada', 'estalagem', 'q', 'plástico', 'consequentemente', 'grosso', 'repara', 'fundo', 'ate', 'colarinho', 'j', 'outras', 'vidro', 'ento', 'permite', 'vá', 'veja', 'bem', 'cor', 'base']",32,-0.8
0,Arrasouuuuu na sinceridade!! Amei o vídeo!!,c3Ns-AgD-Vg,True,"['arrasouuuuu', 'sinceridade', 'amei']",3,0.0
0,Só eu que ouvi um gato miando nesse vídeo?,c3Ns-AgD-Vg,True,"['s', 'ouvi', 'gato', 'miando', 'nesse']",5,0.0
0,"Que imperfeições mulher???? Sua pele não vi mancha de espinhas, melasma, cicatriz,sua pele é maravilhosa! Quero vê se ela é alta cobertura eu usando kkk tem tudo oq eu citei e muito mais kkkk preta lindaaaaaa!!! 🥰",c3Ns-AgD-Vg,True,"['imperfeiçes', 'mulher', 'pele', 'vi', 'mancha', 'espinhas', 'mesma', 'cicatrizou', 'pele', 'maravilhosa', 'quero', 'v', 'alta', 'cobertura', 'usando', 'k', 'tudo', 'citei', 'kkkk', 'preta', 'lindaaaaaa']",21,0.0
0,top!,c3Ns-AgD-Vg,True,['tom'],1,0.625
0,ela parece a mãe da kesya de poliana,c3Ns-AgD-Vg,True,"['parece', 'festa', 'policia']",3,0.0
0,"Não vi diferença de cor nela. A 4 ficou escurinha pra mim e a 3 muito clara ou seja, não me atende também 🤷🏼‍♀️ Porém a base é ótima.",c3Ns-AgD-Vg,True,"['vi', 'diferença', 'cor', 'nela', 'ficou', 'escarninha', 'pra', 'mim', 'clara', 'atende', 'tambem', 'base', 'toma']",13,-0.8
0,Queria saber quais as imperfeições ela tem no rosto? Simplesmente linda!,c3Ns-AgD-Vg,True,"['queria', 'saber', 'quais', 'imperfeiçes', 'rosto', 'simplesmente', 'linda']",7,0.0
0,"Poxa que chato, gostei da ideia da Ana, de as youtubers e influencers negras se juntarem e fazer uma linha separada exclusiva com vários tons!!!",c3Ns-AgD-Vg,True,"['puxa', 'chato', 'gostei', 'ideia', 'youtubers', 'influentes', 'negras', 'juntarem', 'fazer', 'linha', 'separada', 'exclusiva', 'vários', 'tons']",14,0.0
1,Nossa vc é muitoooooo bonita parabéns fofa,c3Ns-AgD-Vg,True,"['vá', 'muitoooooo', 'bonita', 'parabéns', 'fofa']",5,0.0
0,Me inscrevi por causa do fio que ela arrancou 🤣🤣🤣🤣 te amei,c3Ns-AgD-Vg,True,"['inscrevo', 'causa', 'fio', 'arrancou', 'amei']",5,0.0
0,Fala demais,c3Ns-AgD-Vg,True,"['fala', 'demais']",2,0.0
0,Insuportável,c3Ns-AgD-Vg,True,['insuportável'],1,0.0
8,"Vc parece a Angelica de Hamilton, a peça da Broadway",c3Ns-AgD-Vg,True,"['vá', 'parece', 'angelica', 'hamilton', 'broadway']",5,0.0
0,*ELA TAVA GRAVANDO NUMA SEGUNDA E EU TÔ ASSISTINDO NUMA SEGUNDA*,c3Ns-AgD-Vg,True,"['taba', 'gravando', 'segunda', 't', 'assistindo', 'segunda']",6,0.0
0,ESTAO GANHANDO EM TUDO QUE SE PODE EM CIMA DESSE ASSUNTO DE NEGRO QUE NA EXISTE NA PALETA DE  CORES POIS E PARA PRETOS...ACORDE 😉,c3Ns-AgD-Vg,True,"['ganhando', 'tudo', 'pode', 'cima', 'desse', 'assunto', 'negro', 'existe', 'paleta', 'cores', 'pois', 'pretosacorde']",12,0.0
10,"Então, eu tava vendo um curta da Disney e vim parar aqui...e o estranho é que eu vi o vídeo todo",c3Ns-AgD-Vg,True,"['ento', 'taba', 'vendo', 'curta', 'disse', 'vim', 'parar', 'aqui', 'estranho', 'vi', 'todo']",11,0.0
0,Maravilhosa!,c3Ns-AgD-Vg,True,['maravilhosa'],1,0.0
0,"De fato, é ridículo que nós negras tenhamos que usar tons bem abaixo do ideal pra nossa cor e ficar verde porque as indústria aparentemente acha que só existem mulheres brancas mas menina que cabelo lindo, viu?!",c3Ns-AgD-Vg,True,"['fato', 'ridiculo', 'negras', 'usar', 'tons', 'bem', 'abaixo', 'ideal', 'pra', 'cor', 'ficar', 'verde', 'porque', 'indústria', 'aparentemente', 'acha', 's', 'existem', 'mulheres', 'brancas', 'menina', 'cabelo', 'lindo', 'viu']",24,1.0
0,"Se garantiu ó, to impressionada",c3Ns-AgD-Vg,True,"['garantiu', 'to', 'impressionada']",3,0.0
0,devia existir make pra td tipo de pele,c3Ns-AgD-Vg,True,"['devia', 'existir', 'make', 'pra', 'tipo', 'pele']",6,0.0
5,"""Ela cobriu todas minhas imperfeições"" ta, mas... Quais?????????? Ela é perfeita carann😳🥺❤️❤️❤️",c3Ns-AgD-Vg,True,"['cobriu', 'todas', 'imperfeiçes', 'ta', 'quais', 'perfeita', 'cara']",7,0.0
0,Qual é a base q vc Usa sem ser esta qual o seu tom ??? E a marca??,c3Ns-AgD-Vg,True,"['base', 'q', 'vá', 'usa', 'tom', 'marca']",6,-0.8
0,Que base é essa é qual este tom ?????,c3Ns-AgD-Vg,True,"['base', 'tom']",2,-0.8
0,"Miga também não tem minha cor, testo várias cores, marcas, não encontro a cor da minha pele, encontro bege porem (eu sou mais amarela). 😕😕😕 eu misturo 2 pós para ficar mais próximo.",c3Ns-AgD-Vg,True,"['amiga', 'tambem', 'cor', 'resto', 'frias', 'cores', 'marcas', 'encontro', 'cor', 'pele', 'encontro', 'sege', 'porem', 'amarela', 'mistura', 'ficar', 'primo']",17,0.0
0,garota vc eh linda dmaiss,c3Ns-AgD-Vg,True,"['garopa', 'vá', 'eh', 'linda']",4,0.0
0,Como descubro meu subtom?,c3Ns-AgD-Vg,True,"['descubro', 'sustos']",2,0.0
2,"mano do céu, primeira vez que eu vejo um vídeo dela... Mano, que mulher perfeita, 0 defeitos, e que cabelo babadeiro!!! Que mulher lindaaaaaa, adorei. Mais uma inscrita",c3Ns-AgD-Vg,True,"['mano', 'cu', 'primeira', 'vez', 'vejo', 'mano', 'mulher', 'perfeita', 'defeitos', 'cabelo', 'lavadeiro', 'mulher', 'lindaaaaaa', 'adorei', 'inscrita']",15,0.0
4,"Realmente, muitas vezes se decepcionamos por algumas produtos que procuramos e não achamos.",c3Ns-AgD-Vg,True,"['realmente', 'muitas', 'vezes', 'decepcionamos', 'algumas', 'produtos', 'procuramos', 'achamos']",8,0.0
0,"o lado da esponja ficou melhor, olhando pelo vídeo, mas olhando pela foto que vc tirou ficou bemm diferente",c3Ns-AgD-Vg,True,"['lado', 'esponja', 'ficou', 'melhor', 'olhando', 'olhando', 'fato', 'vá', 'tirou', 'ficou', 'bem', 'diferente']",12,0.0
0,"eu sou branca e tenho problemas para achar minha cor também 🤣🤣 uma fica muito amarelada, a outra muito rosada. Realmente é chato isso, concordo contigo! Sua gata",c3Ns-AgD-Vg,True,"['branca', 'problemas', 'achar', 'cor', 'tambem', 'fica', 'amarelada', 'outra', 'rosada', 'realmente', 'chato', 'concordo', 'contigo', 'gata']",14,0.0
1,Talvez vou até comprar uma🤔 nem sei usar base e nem sei meu ton,c3Ns-AgD-Vg,True,"['talvez', 'vou', 'at', 'comprar', 'sei', 'usar', 'base', 'sei', 'tom']",9,-0.8
0,Tretaaaaa,c3Ns-AgD-Vg,True,['tretaaaaa'],1,0.0
5,"É verdade,fica meio acinzentado,eu queria tanto saber qual cor eu uso,nunca achei uma coisa da minha cor🤦",c3Ns-AgD-Vg,True,"['verdadeira', 'meio', 'acinzentadoeu', 'queria', 'tanto', 'saber', 'cor', 'usonunca', 'achei', 'coisa', 'cor']",11,0.0
1,"Eu achei que ficou no seu Ton, ficou bom.",c3Ns-AgD-Vg,True,"['achei', 'ficou', 'tom', 'ficou', 'bom']",5,0.0
1,Não vejo a hora de vc criar a sua linha com cores realmente certas.. vai arrasar👏👏❣️,c3Ns-AgD-Vg,True,"['vejo', 'hora', 'vá', 'criar', 'linha', 'cores', 'realmente', 'certas', 'vai', 'arrasar']",10,0.0
0,😲 que absurdo!!!,c3Ns-AgD-Vg,True,['absurdo'],1,0.0
0,"sou doida para comprar a base da boca rosa,porem tenho medo de comprar errado",c3Ns-AgD-Vg,True,"['doida', 'comprar', 'base', 'boca', 'rosaporem', 'medo', 'comprar', 'errado']",8,-0.8
